# XviD 2pass stat file (core version 1.3.5)
# Please do not modify this file

b 4 0 1350 0 3030 2456
b 4 0 1350 0 3247 2628
p 2 75 1275 0 13173 3321
b 4 0 1350 0 3150 2572
p 2 168 1182 0 12214 3307
b 4 0 1350 0 4132 3110
b 4 0 1350 0 2792 2400
p 2 3 1343 4 10837 2710
b 4 0 1350 0 3752 3241
b 4 0 1350 0 3601 3148
p 2 1 1343 6 9063 2871
b 4 0 1350 0 5395 3648
b 4 0 1350 0 4391 3269
p 2 2 1339 9 8921 2734
b 4 0 1350 0 3390 2866
b 4 0 1350 0 3554 3116
p 2 421 928 1 12208 4000
b 4 0 1350 0 3864 3020
b 4 0 1350 0 3298 2771
p 2 3 1347 0 10946 2718
b 4 0 1350 0 2763 2501
p 2 226 1124 0 12651 3622
b 4 0 1350 0 3041 2576
b 4 0 1350 0 2865 2463
p 2 13 1336 1 11788 2969
b 4 0 1350 0 3335 2504
b 4 0 1350 0 3179 2356
p 2 54 1296 0 13393 3041
b 4 0 1350 0 3703 2597
b 4 0 1350 0 3306 2269
p 2 18 1332 0 12451 3011
b 4 0 1350 0 3551 2432
b 4 0 1350 0 2732 2023
p 2 7 1335 8 9382 2753
b 4 0 1350 0 2956 2239
b 4 0 1350 0 2418 1950
p 2 10 1336 4 8189 2588
b 4 0 1350 0 3695 2596
b 4 0 1350 0 5627 3814
p 2 473 877 0 16668 4099
b 4 0 1350 0 5655 3675
b 4 0 1350 0 4452 3187
p 2 15 1331 4 10310 2776
b 4 0 1350 0 4300 3294
b 4 0 1350 0 2932 2314
p 2 70 1280 0 12250 3250
b 4 0 1350 0 3326 2679
p 2 124 1226 0 13880 3584
b 4 0 1350 0 3747 2827
p 2 100 1249 1 12501 3232
p 2 227 1123 0 15601 3909
b 4 0 1350 0 3563 2697
b 4 0 1350 0 2079 1904
p 2 4 1338 8 8705 2621
b 4 0 1350 0 2256 1916
b 4 0 1350 0 1685 1531
p 2 3 1345 2 6116 2397
b 4 0 1350 0 2295 2016
b 4 0 1350 0 1996 1875
p 2 2 1341 7 6620 2411
b 4 0 1350 0 2352 2104
b 4 0 1350 0 1931 1788
p 2 7 1332 11 6941 2371
b 4 0 1350 0 2962 2490
b 4 0 1350 0 2231 2059
p 2 1 1348 1 8201 2492
b 4 0 1350 0 3087 2702
b 4 0 1350 0 2717 2451
p 2 30 1320 0 12023 2879
b 4 0 1350 0 2713 2385
b 4 0 1350 0 2290 2161
p 2 21 1326 3 9037 2623
b 4 0 1350 0 2970 2512
b 4 0 1350 0 2414 2219
p 2 5 1342 3 8619 2578
b 4 0 1350 0 3701 2866
b 4 0 1350 0 2504 2365
p 2 6 1342 2 9777 2739
b 4 0 1350 0 2707 2379
b 4 0 1350 0 2263 2140
p 2 1 1348 1 8612 2751
b 4 0 1350 0 2724 2435
b 4 0 1350 0 2264 2142
p 2 3 1345 2 8122 2653
b 4 0 1350 0 2518 2245
b 4 0 1350 0 1907 1828
p 2 0 1334 16 7550 2597
b 4 0 1350 0 3021 2390
b 4 0 1350 0 2037 1845
p 2 0 1346 4 7448 2441
b 4 0 1350 0 2365 2082
b 4 0 1350 0 2401 2098
p 2 98 1247 5 12016 3017
b 4 0 1350 0 2478 2009
b 4 0 1350 0 2131 1797
p 2 2 1329 19 7917 2378
b 4 0 1350 0 2815 2233
b 4 0 1350 0 2387 1953
p 2 0 1330 20 7735 2358
b 4 0 1350 0 3616 2612
b 4 0 1350 0 2453 1867
p 2 7 1317 26 10045 2369
b 4 0 1350 0 2633 1994
b 4 0 1350 0 2213 1790
p 2 1 1344 5 7743 2231
b 4 0 1350 0 2918 2243
b 4 0 1350 0 2680 2074
p 2 2 1343 5 9128 2408
b 4 0 1350 0 2456 1900
b 4 0 1350 0 2130 1784
p 2 2 1334 14 7133 2234
b 4 0 1350 0 3813 2759
b 4 0 1350 0 2492 2051
p 2 2 1343 5 8529 2323
b 4 0 1350 0 2226 1859
b 4 0 1350 0 1844 1602
p 2 0 1336 14 7105 2201
b 4 0 1350 0 2622 2134
b 4 0 1350 0 2348 1917
p 2 0 1347 3 8281 2204
b 4 0 1350 0 2377 1759
b 4 0 1350 0 1893 1502
p 2 0 1335 15 6977 2121
b 4 0 1350 0 3600 2571
b 4 0 1350 0 2027 1740
p 2 0 1316 34 6834 2048
b 4 0 1350 0 2069 1727
b 4 0 1350 0 1927 1659
p 2 19 1324 7 10486 2277
b 4 0 1350 0 2487 2018
b 4 0 1350 0 2247 1834
p 2 0 1347 3 7564 2182
b 4 0 1350 0 1934 1641
b 4 0 1350 0 1741 1470
p 2 0 1339 11 6706 2051
b 4 0 1350 0 2897 2192
b 4 0 1350 0 2081 1705
p 2 0 1342 8 7552 2113
b 4 0 1350 0 1925 1647
b 4 0 1350 0 1668 1454
p 2 0 1330 20 7082 2072
b 4 0 1350 0 2062 1715
b 4 0 1350 0 1830 1610
p 2 0 1318 32 6722 2024
b 4 0 1350 0 2211 1820
b 4 0 1350 0 1628 1434
p 2 0 1327 23 6572 2015
b 4 0 1350 0 3751 2476
b 4 0 1350 0 2043 1646
p 2 0 1342 8 6920 2092
b 4 0 1350 0 2603 1908
b 4 0 1350 0 1676 1433
p 2 0 1334 16 6645 2041
b 4 0 1350 0 4045 2638
b 4 0 1350 0 2092 1729
p 2 0 1332 18 7275 2106
b 4 0 1350 0 2313 1869
b 4 0 1350 0 1899 1564
p 2 0 1329 21 6278 2023
b 4 0 1350 0 2368 1867
b 4 0 1350 0 2102 1813
p 2 2 1336 12 8496 2245
i 2 1350 0 0 26004 4237
b 4 0 1350 0 4206 2863
b 4 0 1350 0 4053 2911
p 2 41 1309 0 18699 3284
b 4 0 1350 0 4214 3026
b 4 0 1350 0 3628 2531
p 2 6 1337 7 14455 2936
b 4 0 1350 0 3420 2538
b 4 0 1350 0 3364 2521
p 2 21 1323 6 14887 3002
b 4 0 1350 0 3703 2544
b 4 0 1350 0 3969 2810
p 2 41 1307 2 17614 3077
b 4 0 1350 0 3923 2719
p 2 103 1247 0 16830 3412
b 4 0 1350 0 4826 3298
p 2 72 1275 3 14568 3056
b 4 0 1350 0 3880 2716
p 2 34 1316 0 13732 3107
b 4 0 1350 0 4313 2930
p 2 62 1287 1 14340 3157
b 4 0 1350 0 3527 2474
p 2 28 1315 7 11570 2823
b 4 0 1350 0 3485 2539
p 2 29 1318 3 14657 2925
b 4 0 1350 0 3635 2655
p 2 153 1197 0 12246 3267
b 4 0 1350 0 3469 2758
p 2 30 1314 6 11553 2904
b 4 0 1350 0 4661 3359
p 2 417 933 0 17921 4060
b 4 0 1350 0 4191 3006
p 2 12 1336 2 16386 3203
b 4 0 1350 0 5038 3333
p 2 179 1171 0 15812 3436
b 4 0 1350 0 4391 3042
p 2 26 1324 0 21625 3256
b 4 0 1350 0 4936 3335
b 4 0 1350 0 4201 3149
p 2 70 1280 0 19337 3399
b 4 0 1350 0 3690 2781
p 2 48 1302 0 17978 3262
b 4 0 1350 0 4252 2688
p 2 35 1315 0 16573 2977
b 4 0 1350 0 4382 3011
p 2 13 1336 1 17973 3156
b 4 0 1350 0 4449 3420
p 2 56 1291 3 16852 3364
b 4 0 1350 0 4707 3477
p 2 186 1164 0 24323 3706
b 4 0 1350 0 4218 3468
p 2 108 1242 0 15170 3600
b 4 0 1350 0 5024 3826
p 2 179 1171 0 17850 3807
b 4 0 1350 0 4420 3451
p 2 192 1158 0 17210 3821
b 4 0 1350 0 4924 3462
b 4 0 1350 0 5119 3518
p 2 63 1285 2 15904 3336
b 4 0 1350 0 4775 3396
p 2 260 1090 0 17741 3688
b 4 0 1350 0 5738 3689
p 2 178 1172 0 22431 3646
b 4 0 1350 0 5093 2897
p 2 37 1313 0 18857 3179
b 4 0 1350 0 4686 3422
p 2 350 1000 0 22086 4098
b 4 0 1350 0 6430 3502
b 4 0 1350 0 5640 3566
p 2 339 1011 0 20267 3820
b 4 0 1350 0 5674 3423
p 2 89 1261 0 18420 3385
p 2 0 1350 0 13842 2599
i 2 1350 0 0 33879 4412
b 4 0 1350 0 2891 2344
b 4 0 1350 0 2650 2176
p 2 46 1304 0 11282 2635
b 4 0 1350 0 2389 2033
b 4 0 1350 0 2601 2131
p 2 46 1303 1 10997 2526
b 4 0 1350 0 2758 2115
b 4 0 1350 0 2543 2061
p 2 47 1302 1 9319 2308
b 4 0 1350 0 2230 1817
p 2 50 1294 6 9137 2350
b 4 0 1350 0 3327 2546
b 4 0 1350 0 2895 1977
p 2 16 1331 3 8953 2488
b 4 0 1350 0 2766 2288
p 2 60 1288 2 8662 2294
b 4 0 1350 0 1925 1823
b 4 0 1350 0 2446 2129
p 2 59 1287 4 9010 2364
b 4 0 1350 0 2022 1907
b 4 0 1350 0 2426 2088
p 2 0 1347 3 8362 2304
b 4 0 1350 0 2387 2004
p 2 69 1281 0 17898 2869
b 4 0 1350 0 2204 2102
p 2 66 1283 1 10518 2653
b 4 0 1350 0 2227 1982
p 2 74 1275 1 7888 2367
b 4 0 1350 0 2200 1897
p 2 77 1271 2 10102 2335
b 4 0 1350 0 1741 1668
p 2 77 1271 2 9504 2310
b 4 0 1350 0 2427 2140
b 4 0 1350 0 2087 1880
p 2 80 1262 8 9450 2341
b 4 0 1350 0 2851 2285
b 4 0 1350 0 2483 1898
p 2 79 1264 7 9625 2285
b 4 0 1350 0 2891 2166
p 2 83 1267 0 8345 2374
b 4 0 1350 0 1881 1756
p 2 86 1261 3 10364 2341
b 4 0 1350 0 2015 1857
p 2 79 1259 12 8886 2292
b 4 0 1350 0 2028 1849
b 4 0 1350 0 1825 1737
p 2 43 1302 5 7435 2168
b 4 0 1350 0 3336 2585
b 4 0 1350 0 2027 1878
p 2 79 1264 7 8538 2243
b 4 0 1350 0 1953 1786
b 4 0 1350 0 1711 1633
p 2 0 1342 8 6227 2051
b 4 0 1350 0 2218 2005
b 4 0 1350 0 1761 1682
p 2 0 1347 3 6287 2017
b 4 0 1350 0 2044 1863
b 4 0 1350 0 2204 1832
p 2 87 1249 14 9066 2190
b 4 0 1350 0 4770 2819
b 4 0 1350 0 2803 2151
p 2 0 1343 7 8129 2266
b 4 0 1350 0 3349 2882
p 2 172 1174 4 11682 3151
b 4 0 1350 0 3162 2854
p 2 44 1302 4 12573 3191
b 4 0 1350 0 3642 3227
b 4 0 1350 0 3369 2980
p 2 57 1288 5 13568 3332
b 4 0 1350 0 2945 2737
b 4 0 1350 0 2997 2762
p 2 43 1307 0 18546 3285
b 4 0 1350 0 2534 2437
b 4 0 1350 0 2856 2546
p 2 7 1342 1 10927 2809
b 4 0 1350 0 2525 2283
p 2 123 1222 5 8730 2659
b 4 0 1350 0 2632 2313
p 2 127 1221 2 10068 2551
b 4 0 1350 0 2373 2091
p 2 128 1220 2 13796 2617
b 4 0 1350 0 2172 2052
p 2 134 1214 2 10247 2596
b 4 0 1350 0 3131 2599
b 4 0 1350 0 2177 2039
p 2 113 1235 2 9627 2613
b 4 0 1350 0 2587 2314
b 4 0 1350 0 2276 2167
p 2 51 1299 0 9849 2411
b 4 0 1350 0 3377 2735
b 4 0 1350 0 2242 2140
p 2 23 1324 3 8582 2390
b 4 0 1350 0 2312 2092
b 4 0 1350 0 2109 1994
p 2 0 1344 6 8292 2248
b 4 0 1350 0 2858 2318
p 2 162 1188 0 20651 3158
b 4 0 1350 0 3180 2412
p 2 83 1262 5 11065 2914
b 4 0 1350 0 2442 2231
p 2 137 1208 5 10855 2601
b 4 0 1350 0 2582 2264
p 2 176 1167 7 12924 2737
b 4 0 1350 0 2526 2230
p 2 190 1157 3 9339 2797
b 4 0 1350 0 3321 2598
p 2 183 1165 2 8840 2585
b 4 0 1350 0 1799 1722
p 2 192 1157 1 14297 2621
b 4 0 1350 0 2483 1950
p 2 191 1155 4 10296 2523
b 4 0 1350 0 2910 2101
p 2 195 1140 15 8527 2434
b 4 0 1350 0 4879 2037
p 2 0 1340 10 8089 2179
i 2 1350 0 0 27362 4142
b 4 0 1350 0 2556 2341
p 2 242 1108 0 13233 3709
b 4 0 1350 0 3118 2714
b 4 0 1350 0 2744 2374
p 2 101 1249 0 13817 3364
b 4 0 1350 0 3275 2497
b 4 0 1350 0 4303 2923
p 2 107 1243 0 14577 3205
b 4 0 1350 0 3382 2611
p 2 101 1249 0 13846 3265
b 4 0 1350 0 2425 2061
p 2 2 1347 1 15344 2701
b 4 0 1350 0 3254 2643
p 2 158 1192 0 14284 3488
b 4 0 1350 0 3215 2476
b 4 0 1350 0 2919 2293
p 2 20 1330 0 12553 2927
b 4 0 1350 0 3773 2789
p 2 41 1309 0 13836 2952
b 4 0 1350 0 4416 3120
p 2 295 1055 0 17741 3800
b 4 0 1350 0 3830 2790
b 4 0 1350 0 2799 2178
p 2 3 1345 2 15732 2797
b 4 0 1350 0 3522 2713
b 4 0 1350 0 3716 2703
p 2 40 1310 0 14796 3343
b 4 0 1350 0 3733 2916
b 4 0 1350 0 2952 2392
p 2 10 1336 4 12209 2959
b 4 0 1350 0 2581 2240
b 4 0 1350 0 2907 2404
p 2 4 1342 4 11889 2851
b 4 0 1350 0 2773 2363
b 4 0 1350 0 2863 2439
p 2 11 1333 6 12094 3012
b 4 0 1350 0 2974 2495
b 4 0 1350 0 3249 2673
p 2 14 1336 0 13761 3137
b 4 0 1350 0 3978 3067
b 4 0 1350 0 4783 3489
p 2 135 1215 0 20687 3783
b 4 0 1350 0 4057 2888
b 4 0 1350 0 3321 2578
p 2 10 1337 3 13154 3064
b 4 0 1350 0 3096 2488
b 4 0 1350 0 3177 2429
p 2 53 1297 0 15029 3177
b 4 0 1350 0 3038 2442
b 4 0 1350 0 3039 2446
p 2 3 1347 0 12029 2945
b 4 0 1350 0 2930 2416
b 4 0 1350 0 3145 2408
p 2 4 1344 2 12309 2803
b 4 0 1350 0 3542 2729
p 2 310 1040 0 21486 3716
b 4 0 1350 0 3780 2690
b 4 0 1350 0 3514 2679
p 2 18 1330 2 12442 3083
b 4 0 1350 0 3284 2680
b 4 0 1350 0 3215 2617
p 2 31 1319 0 13146 3225
b 4 0 1350 0 3131 2646
b 4 0 1350 0 3175 2661
p 2 10 1337 3 14267 3042
b 4 0 1350 0 3985 3098
b 4 0 1350 0 3904 3176
p 2 77 1273 0 13981 3290
b 4 0 1350 0 2757 2324
b 4 0 1350 0 2711 2298
p 2 8 1334 8 10915 2866
i 2 1350 0 0 33553 4311
b 4 0 1350 0 2761 2546
p 2 188 1160 2 12747 2884
b 4 0 1350 0 3256 2765
b 4 0 1350 0 2527 2335
p 2 156 1187 7 11044 2562
b 4 0 1350 0 2615 2385
b 4 0 1350 0 2317 2201
p 2 30 1318 2 10908 2533
b 4 0 1350 0 2308 1999
p 2 279 1071 0 22784 3579
b 4 0 1350 0 3064 2555
p 2 245 1105 0 12746 3079
b 4 0 1350 0 2680 2360
p 2 121 1220 9 8330 2649
b 4 0 1350 0 2952 2619
b 4 0 1350 0 2931 2580
p 2 180 1157 13 8395 2792
b 4 0 1350 0 2714 2328
b 4 0 1350 0 2868 2427
p 2 182 1159 9 9407 2742
b 4 0 1350 0 2091 1911
p 2 262 1087 1 17589 3142
b 4 0 1350 0 2772 2441
p 2 230 1108 12 15473 3106
b 4 0 1350 0 3184 2595
p 2 265 1079 6 10098 2843
b 4 0 1350 0 2626 2326
p 2 221 1121 8 13583 2735
b 4 0 1350 0 4107 2805
b 4 0 1350 0 2774 2532
p 2 57 1288 5 11150 2588
b 4 0 1350 0 2099 1986
p 2 227 1097 26 13949 2792
b 4 0 1350 0 3325 2698
p 2 160 1189 1 11180 2696
b 4 0 1350 0 2321 2157
p 2 56 1291 3 13305 2686
b 4 0 1350 0 2460 2311
b 4 0 1350 0 2493 2324
p 2 37 1312 1 12124 2783
p 2 167 1174 9 12902 2637
p 2 150 1200 0 22718 3071
b 4 0 1350 0 4174 2851
b 4 0 1350 0 3403 2746
p 2 0 1347 3 12160 2735
b 4 0 1350 0 4071 3091
b 4 0 1350 0 2597 2333
p 2 103 1247 0 12003 2660
b 4 0 1350 0 2800 2447
p 2 186 1161 3 13580 2804
i 2 1350 0 0 30048 4246
b 4 0 1350 0 3047 2661
b 4 0 1350 0 3088 2758
p 2 0 1344 6 9395 2466
b 4 0 1350 0 2492 2310
p 2 38 1303 9 10840 2724
b 4 0 1350 0 2835 2496
b 4 0 1350 0 2429 2210
p 2 16 1330 4 9660 2485
b 4 0 1350 0 2959 2584
b 4 0 1350 0 2617 2308
p 2 5 1332 13 10505 2332
b 4 0 1350 0 3618 2765
b 4 0 1350 0 2858 2076
p 2 3 1347 0 12233 2613
b 4 0 1350 0 3270 2539
b 4 0 1350 0 2985 2385
p 2 21 1325 4 12018 2636
b 4 0 1350 0 2743 2069
b 4 0 1350 0 3420 2544
p 2 7 1342 1 10540 2478
b 4 0 1350 0 3080 2347
b 4 0 1350 0 2687 1998
p 2 3 1326 21 9292 2429
b 4 0 1350 0 3219 2499
b 4 0 1350 0 2494 2010
p 2 6 1332 12 9080 2469
b 4 0 1350 0 3545 2696
b 4 0 1350 0 3899 3011
p 2 39 1310 1 18781 3265
b 4 0 1350 0 2906 2276
b 4 0 1350 0 2616 2109
p 2 0 1343 7 10586 2469
b 4 0 1350 0 2769 2209
b 4 0 1350 0 2913 2324
p 2 5 1331 14 11721 2564
b 4 0 1350 0 2688 2165
b 4 0 1350 0 2850 2334
p 2 5 1334 11 9553 2466
b 4 0 1350 0 2802 2378
b 4 0 1350 0 2907 2563
p 2 0 1339 11 12861 2528
b 4 0 1350 0 2970 2611
b 4 0 1350 0 2879 2496
p 2 1 1336 13 9314 2470
b 4 0 1350 0 3093 2607
b 4 0 1350 0 2895 2383
p 2 55 1275 20 13179 3013
b 4 0 1350 0 2467 2125
b 4 0 1350 0 2601 2183
p 2 1 1340 9 9443 2431
b 4 0 1350 0 2921 2354
b 4 0 1350 0 3190 2602
p 2 0 1342 8 13196 2555
b 4 0 1350 0 3317 2486
b 4 0 1350 0 3136 2512
p 2 6 1340 4 11785 2708
b 4 0 1350 0 3075 2491
b 4 0 1350 0 3055 2442
p 2 5 1340 5 12317 2823
b 4 0 1350 0 3192 2504
b 4 0 1350 0 3129 2316
p 2 3 1345 2 10135 2705
b 4 0 1350 0 2933 2400
b 4 0 1350 0 2946 2527
p 2 0 1350 0 13795 2633
b 4 0 1350 0 2955 2355
b 4 0 1350 0 3023 2480
p 2 5 1341 4 10501 2741
b 4 0 1350 0 3042 2619
b 4 0 1350 0 3242 2703
p 2 7 1336 7 11082 2826
b 4 0 1350 0 3344 2436
p 2 33 1314 3 11060 2946
b 4 0 1350 0 4056 2727
p 2 38 1307 5 12523 2936
b 4 0 1350 0 3958 2798
p 2 36 1313 1 17233 3051
b 4 0 1350 0 3720 2881
p 2 41 1308 1 13678 3167
b 4 0 1350 0 3856 2859
p 2 24 1319 7 11105 2911
b 4 0 1350 0 3173 2407
p 2 8 1332 10 12144 2855
b 4 0 1350 0 3416 2553
b 4 0 1350 0 3169 2341
p 2 12 1331 7 12100 2760
b 4 0 1350 0 3194 2479
p 2 1 1347 2 11046 2556
i 2 1350 0 0 31353 4530
b 4 0 1350 0 2071 1870
b 4 0 1350 0 2308 2060
p 2 0 1340 10 8463 2363
b 4 0 1350 0 1687 1596
p 2 67 1267 16 8050 2342
b 4 0 1350 0 2439 1964
b 4 0 1350 0 2020 1740
p 2 63 1276 11 7351 2179
b 4 0 1350 0 2255 1974
b 4 0 1350 0 1815 1721
p 2 59 1267 24 7220 2189
b 4 0 1350 0 3064 2350
b 4 0 1350 0 1778 1649
p 2 53 1285 12 7335 2199
b 4 0 1350 0 2086 1831
b 4 0 1350 0 1797 1702
p 2 0 1335 15 6707 2054
b 4 0 1350 0 1954 1764
b 4 0 1350 0 1582 1497
p 2 0 1338 12 6078 2036
b 4 0 1350 0 1672 1539
b 4 0 1350 0 1767 1665
p 2 8 1319 23 6408 2050
b 4 0 1350 0 3085 2376
b 4 0 1350 0 1852 1728
p 2 0 1342 8 6574 2084
b 4 0 1350 0 2222 1964
b 4 0 1350 0 1735 1652
p 2 0 1331 19 6507 2105
b 4 0 1350 0 2049 1854
b 4 0 1350 0 1813 1739
p 2 0 1339 11 7290 2151
b 4 0 1350 0 2028 1842
b 4 0 1350 0 1751 1673
p 2 14 1312 24 7391 2144
b 4 0 1350 0 3057 2273
b 4 0 1350 0 1636 1553
p 2 0 1335 15 6474 2089
b 4 0 1350 0 2031 1834
b 4 0 1350 0 1966 1704
p 2 46 1297 7 8673 2279
b 4 0 1350 0 2103 1877
b 4 0 1350 0 2275 1821
p 2 50 1284 16 8191 2280
b 4 0 1350 0 2559 2065
b 4 0 1350 0 1956 1844
p 2 42 1298 10 7394 2319
b 4 0 1350 0 3625 2627
b 4 0 1350 0 2177 1854
p 2 51 1292 7 8590 2472
b 4 0 1350 0 2361 1982
b 4 0 1350 0 2302 1866
p 2 0 1337 13 7538 2289
b 4 0 1350 0 2190 1950
b 4 0 1350 0 1937 1801
p 2 20 1322 8 8066 2294
b 4 0 1350 0 2331 2050
b 4 0 1350 0 1885 1757
p 2 41 1296 13 8215 2336
b 4 0 1350 0 2631 2087
b 4 0 1350 0 1925 1789
p 2 48 1283 19 8917 2333
b 4 0 1350 0 2407 2042
p 2 49 1293 8 7854 2290
b 4 0 1350 0 1736 1632
b 4 0 1350 0 1954 1753
p 2 49 1290 11 7614 2219
b 4 0 1350 0 1954 1817
b 4 0 1350 0 2088 1847
p 2 48 1287 15 7995 2252
b 4 0 1350 0 2004 1851
b 4 0 1350 0 3369 2533
p 2 0 1335 15 7573 2265
b 4 0 1350 0 2044 1789
p 2 42 1296 12 8937 2336
b 4 0 1350 0 2037 1849
b 4 0 1350 0 2088 1835
p 2 35 1300 15 9245 2389
b 4 0 1350 0 1980 1893
b 4 0 1350 0 2033 1920
p 2 29 1296 25 9205 2293
b 4 0 1350 0 1913 1831
b 4 0 1350 0 2101 1993
p 2 0 1341 9 11875 2515
b 4 0 1350 0 2318 2091
b 4 0 1350 0 2102 1975
p 2 28 1311 11 8449 2385
b 4 0 1350 0 1845 1745
b 4 0 1350 0 1751 1687
p 2 10 1320 20 7030 2178
b 4 0 1350 0 2042 1914
b 4 0 1350 0 2018 1844
p 2 13 1312 25 7309 2216
b 4 0 1350 0 2044 1840
b 4 0 1350 0 2436 1948
p 2 33 1294 23 13173 2537
b 4 0 1350 0 2151 1965
b 4 0 1350 0 1997 1904
p 2 14 1314 22 8276 2455
b 4 0 1350 0 1819 1711
b 4 0 1350 0 1651 1586
p 2 33 1287 30 7475 2194
b 4 0 1350 0 1881 1793
b 4 0 1350 0 1850 1758
p 2 28 1289 33 7189 2163
b 4 0 1350 0 1734 1637
p 2 33 1289 28 6940 2179
b 4 0 1350 0 2907 2317
b 4 0 1350 0 1754 1640
p 2 32 1300 18 7462 2269
b 4 0 1350 0 2535 2104
b 4 0 1350 0 1967 1816
p 2 32 1286 32 7294 2254
b 4 0 1350 0 3298 2454
b 4 0 1350 0 2047 1807
p 2 31 1300 19 8226 2313
b 4 0 1350 0 2008 1811
b 4 0 1350 0 1756 1655
p 2 9 1310 31 6869 2162
b 4 0 1350 0 1713 1582
p 2 29 1298 23 6943 2149
i 2 1350 0 0 33761 4215
b 4 0 1350 0 2284 2130
b 4 0 1350 0 2297 2064
p 2 0 1349 1 9454 2398
b 4 0 1350 0 2004 1781
b 4 0 1350 0 2021 1840
p 2 3 1344 3 8453 2302
b 4 0 1350 0 1884 1695
b 4 0 1350 0 1813 1626
p 2 1 1348 1 8061 2182
b 4 0 1350 0 1875 1733
b 4 0 1350 0 2162 1950
p 2 0 1350 0 12496 2339
b 4 0 1350 0 1954 1786
b 4 0 1350 0 1995 1789
p 2 0 1350 0 8353 2267
b 4 0 1350 0 1791 1632
b 4 0 1350 0 1951 1788
p 2 0 1347 3 8459 2198
b 4 0 1350 0 1867 1635
b 4 0 1350 0 2011 1768
p 2 1 1342 7 8176 2136
b 4 0 1350 0 2141 1893
b 4 0 1350 0 2474 2184
p 2 14 1334 2 14086 2463
b 4 0 1350 0 2279 2017
b 4 0 1350 0 2546 2151
p 2 26 1323 1 9451 2470
b 4 0 1350 0 2358 1933
b 4 0 1350 0 2384 1964
p 2 24 1325 1 9239 2405
b 4 0 1350 0 2210 1983
b 4 0 1350 0 2224 2053
p 2 3 1344 3 9242 2309
b 4 0 1350 0 2374 2184
b 4 0 1350 0 2487 2230
p 2 20 1327 3 15008 2600
b 4 0 1350 0 2692 2325
b 4 0 1350 0 2547 2157
p 2 22 1326 2 10323 2496
b 4 0 1350 0 2449 2026
b 4 0 1350 0 2466 2121
p 2 6 1339 5 10375 2396
b 4 0 1350 0 2605 2241
b 4 0 1350 0 2756 2323
p 2 0 1344 6 15531 2676
b 4 0 1350 0 2644 2253
b 4 0 1350 0 2496 2222
p 2 2 1343 5 11024 2509
b 4 0 1350 0 2237 2020
b 4 0 1350 0 2002 1828
p 2 0 1343 7 7897 2208
b 4 0 1350 0 1844 1738
b 4 0 1350 0 1866 1757
p 2 0 1344 6 7537 2130
p 2 0 1346 4 6399 2005
i 2 1350 0 0 19102 4371
b 4 0 1350 0 2925 2703
b 4 0 1350 0 2902 2645
p 2 36 1314 0 11528 3014
b 4 0 1350 0 3185 2789
b 4 0 1350 0 3105 2746
p 2 96 1254 0 14328 3504
b 4 0 1350 0 4905 3660
b 4 0 1350 0 4204 3591
p 2 191 1159 0 14240 3707
b 4 0 1350 0 3027 2719
p 2 50 1300 0 12651 3355
b 4 0 1350 0 4198 3149
b 4 0 1350 0 3621 2954
p 2 0 1344 6 8683 2705
b 4 0 1350 0 3468 3021
b 4 0 1350 0 2873 2530
p 2 144 1205 1 12203 3282
b 4 0 1350 0 3633 3073
b 4 0 1350 0 2935 2504
p 2 127 1223 0 12540 3371
b 4 0 1350 0 3444 2947
b 4 0 1350 0 3547 3049
p 2 89 1261 0 13813 3430
b 4 0 1350 0 3964 3046
b 4 0 1350 0 4748 3542
p 2 43 1306 1 11726 2849
b 4 0 1350 0 3848 3278
p 2 147 1203 0 11468 3270
b 4 0 1350 0 2816 2559
p 2 26 1324 0 11244 3062
b 4 0 1350 0 3032 2747
b 4 0 1350 0 2661 2493
p 2 30 1314 6 10006 2910
b 4 0 1350 0 3251 2810
b 4 0 1350 0 2695 2474
p 2 30 1320 0 12701 3072
b 4 0 1350 0 3029 2721
p 2 201 1149 0 14274 3591
b 4 0 1350 0 3735 3192
p 2 121 1229 0 13685 3336
b 4 0 1350 0 3116 2721
p 2 7 1343 0 13012 3106
b 4 0 1350 0 3146 2751
b 4 0 1350 0 3088 2665
p 2 3 1346 1 11644 3071
b 4 0 1350 0 3872 3114
p 2 123 1227 0 17880 3625
b 4 0 1350 0 4702 3329
b 4 0 1350 0 3347 2712
p 2 6 1344 0 12502 2999
b 4 0 1350 0 3103 2646
p 2 113 1237 0 14324 3462
b 4 0 1350 0 4043 3070
b 4 0 1350 0 3261 2705
p 2 38 1312 0 12685 3085
b 4 0 1350 0 2744 2341
p 2 0 1344 6 9507 2489
i 2 1350 0 0 38450 4205
b 4 0 1350 0 2211 2054
p 2 0 1350 0 9924 2565
b 4 0 1350 0 2522 2135
b 4 0 1350 0 2054 1868
p 2 0 1349 1 7275 2131
b 4 0 1350 0 2345 2003
b 4 0 1350 0 1943 1788
p 2 0 1345 5 6881 2057
b 4 0 1350 0 2177 1902
b 4 0 1350 0 1917 1795
p 2 0 1344 6 6867 2045
b 4 0 1350 0 3416 2480
b 4 0 1350 0 1857 1688
p 2 0 1342 8 7161 2057
b 4 0 1350 0 2104 1863
b 4 0 1350 0 1792 1715
p 2 0 1336 14 7035 2094
b 4 0 1350 0 2142 1845
b 4 0 1350 0 2022 1808
p 2 0 1341 9 6583 2065
b 4 0 1350 0 2530 2124
